Date,Open,High,Low,Close,Volume,Adj Close
2016-12-28,119.599998,119.93,108.690002,109.25,57394100,109.112295
2016-12-27,112.059998,117.360001,111.220001,117.32,29856800,117.172123
2016-12-23,106.379997,109.839996,106.269997,109.779999,16192300,109.641626
2016-12-22,106.82,108.870003,106.529999,107.110001,17965300,106.974993
2016-12-21,105.639999,105.949997,103.709999,105.830002,14403400,105.696607
2016-12-20,104.580002,106.129997,104.120003,105.169998,21201400,105.037436
2016-12-19,99.699997,102.449997,99.00,101.629997,18616400,101.501897
2016-12-16,99.830002,100.699997,97.730003,100.410004,27238200,100.283441
2016-12-15,96.900002,99.940002,96.599998,98.709999,18663700,98.585579
2016-12-14,92.540001,97.110001,91.57,96.449997,24599500,96.328426
2016-12-13,90.089996,92.290001,90.050003,91.169998,9694900,91.055082
2016-12-12,89.849998,89.949997,87.540001,89.589996,15033300,89.477072
2016-12-09,94.199997,94.269997,90.709999,91.82,9557800,91.704264
2016-12-08,95.190002,96.620003,93.050003,93.480003,9538600,93.362176
2016-12-07,92.839996,95.300003,92.099998,95.07,12020100,94.950168
2016-12-06,92.209999,93.730003,91.57,93.389999,12469900,93.272285
2016-12-05,89.989998,92.610001,89.00,91.879997,15057100,91.764186
2016-12-02,86.25,88.800003,85.120003,88.449997,11957300,88.338509
2016-12-01,92.099998,92.169998,84.769997,87.639999,25888100,87.529533
2016-11-30,93.599998,94.160004,92.099998,92.199997,11012500,92.083783
2016-11-29,94.00,94.440002,92.529999,93.25,11114200,93.132462
2016-11-28,93.870003,94.739998,93.599998,94.110001,6968400,93.991379
2016-11-25,94.419998,95.099998,93.410004,94.160004,4889100,94.041319
2016-11-23,93.720001,95.25,92.769997,93.970001,11080900,93.851556
2016-11-22,93.300003,93.739998,92.379997,93.650002,8259200,93.392137
2016-11-21,94.089996,94.349998,92.400002,92.980003,10910900,92.723983
2016-11-18,92.389999,94.330002,91.800003,93.360001,14401500,93.102934
2016-11-17,92.309998,94.790001,90.650002,92.389999,20824700,92.135604
2016-11-16,87.339996,92.559998,86.349998,91.629997,24699600,91.377694
2016-11-15,84.290001,87.449997,83.93,86.190002,15652300,85.952679
2016-11-14,88.089996,88.190002,83.620003,83.639999,33719900,83.409697
2016-11-11,79.510002,88.769997,78.50,87.970001,54383600,87.727776
2016-11-10,71.489998,71.50,66.760002,67.769997,21732000,67.583392
2016-11-09,69.230003,70.900002,68.720001,69.959999,11413300,69.767364
2016-11-08,71.540001,71.769997,70.50,71.160004,10747100,70.964065
2016-11-07,69.550003,71.720001,69.50,71.269997,12189500,71.073755
2016-11-04,67.510002,68.730003,66.580002,67.57,8219500,67.383946
2016-11-03,69.080002,69.139999,66.639999,67.959999,7741600,67.772871
2016-11-02,69.580002,70.519997,68.639999,68.760002,7396200,68.570672
2016-11-01,71.419998,71.809998,68.290001,69.050003,11830600,68.859874
2016-10-31,70.790001,71.629997,70.75,71.160004,6309700,70.964065
2016-10-28,71.019997,72.099998,70.43,70.559998,7271400,70.365711
2016-10-27,72.709999,72.849998,70.389999,70.68,9716600,70.485383
2016-10-26,71.269997,72.949997,71.199997,72.160004,8344800,71.961311
2016-10-25,70.589996,72.300003,70.25,71.870003,9936500,71.672109
2016-10-24,68.00,70.790001,67.989998,70.709999,8495900,70.515299
2016-10-21,67.489998,67.660004,66.900002,67.540001,6987700,67.35403
2016-10-20,67.25,67.949997,66.300003,67.730003,7802100,67.543509
2016-10-19,66.160004,66.779999,65.82,66.470001,4976500,66.286976
2016-10-18,66.519997,66.989998,66.25,66.610001,6734300,66.42659
2016-10-17,65.980003,66.599998,65.519997,65.610001,4883200,65.429344
2016-10-14,66.150002,66.599998,65.599998,65.989998,8265900,65.808295
2016-10-13,65.650002,65.800003,63.700001,65.349998,9752900,65.170058
2016-10-12,65.860001,66.779999,65.309998,66.43,10498000,66.247086
2016-10-11,66.879997,66.980003,65.620003,66.129997,9713500,65.947909
2016-10-10,67.199997,67.559998,66.470001,67.099998,7196900,66.915239
2016-10-07,67.790001,67.970001,66.660004,66.849998,7156500,66.665927
2016-10-06,67.410004,67.830002,66.260002,67.339996,9005300,67.154576
2016-10-05,68.879997,69.580002,68.019997,68.230003,7636000,68.042132
2016-10-04,68.550003,69.699997,67.790001,68.300003,7040600,68.111939
2016-10-03,68.519997,69.510002,68.330002,68.449997,6064900,68.26152
2016-09-30,67.769997,69.190002,67.370003,68.519997,10748300,68.331327
2016-09-29,66.669998,67.610001,66.050003,67.400002,8417100,67.214416
2016-09-28,66.639999,66.830002,65.93,66.779999,7994700,66.59612
2016-09-27,64.089996,66.639999,64.059998,66.540001,10068800,66.356783
2016-09-26,64.209999,64.599998,63.529999,64.339996,5751000,64.162836
2016-09-23,65.099998,65.290001,64.660004,64.949997,6903300,64.771157
2016-09-22,65.239998,65.440002,64.650002,65.019997,7718300,64.840964
2016-09-21,63.279999,64.980003,63.27,64.860001,8405300,64.681409
2016-09-20,64.400002,64.400002,62.740002,63.09,8277800,62.916282
2016-09-19,63.50,65.260002,63.209999,63.669998,10428200,63.494683
2016-09-16,62.91,63.25,62.119999,62.84,22561100,62.66697
2016-09-15,60.50,62.759998,60.360001,62.689999,12880300,62.517382
2016-09-14,60.009998,60.599998,59.509998,60.400002,7976200,60.23369
2016-09-13,60.599998,61.299999,59.529999,59.869999,11794200,59.705147
2016-09-12,58.73,60.869999,57.32,60.75,14956500,60.582725
2016-09-09,61.950001,62.299999,59.00,59.52,17444000,59.356112
2016-09-08,62.130001,62.740002,61.419998,62.639999,7895200,62.46752
2016-09-07,62.919998,63.23,61.830002,62.189999,9949700,62.018759
2016-09-06,62.75,63.119999,62.43,63.119999,7670300,62.946198
2016-09-02,63.279999,63.349998,61.82,62.529999,8078700,62.357823
2016-09-01,61.389999,63.380001,61.34,63.150002,10712300,62.976118
2016-08-31,61.75,61.919998,61.16,61.34,9713600,61.171101
2016-08-30,61.91,62.240002,61.459999,61.630001,7138600,61.460303
2016-08-29,62.279999,62.529999,61.889999,61.990002,6866300,61.819312
2016-08-26,61.689999,62.380001,61.200001,62.029999,7500600,61.859199
2016-08-25,61.959999,61.990002,60.759998,61.529999,10150800,61.360576
2016-08-24,63.130001,63.16,61.650002,61.939999,7461200,61.769447
2016-08-23,63.040001,63.32,62.73,62.91,8494100,62.736777
2016-08-22,62.450001,62.610001,61.709999,62.52,6118700,62.233169
2016-08-19,62.07,62.73,61.799999,62.259998,7289000,61.97436
2016-08-18,61.060001,62.200001,60.82,62.099998,8292100,61.815094
2016-08-17,62.599998,62.740002,60.66,61.150002,14880300,60.869456
2016-08-16,62.889999,62.990002,62.41,62.599998,7191300,62.3128
2016-08-15,63.110001,63.50,62.130001,62.98,14332600,62.691058
2016-08-12,61.900002,63.380001,60.630001,63.040001,35643600,62.750784
2016-08-11,58.82,59.950001,58.700001,59.700001,17026600,59.426107
2016-08-10,59.41,59.50,58.32,58.509998,9393500,58.241564
2016-08-09,59.029999,59.459999,58.740002,58.889999,9308600,58.619822
2016-08-08,59.00,59.139999,58.119999,58.740002,7626600,58.470513
2016-08-05,57.889999,58.23,57.610001,58.200001,9289700,57.932989
2016-08-04,56.459999,57.490002,56.349998,57.23,6817800,56.967438
2016-08-03,55.970001,56.299999,55.66,56.189999,7495700,55.932209
2016-08-02,57.00,57.029999,55.50,56.040001,7068700,55.782899
2016-08-01,57.34,57.549999,56.360001,56.73,7528000,56.469732
2016-07-29,56.389999,57.25,55.380001,57.099998,10239700,56.838033
2016-07-28,56.189999,56.599998,56.009998,56.18,5547900,55.922256
2016-07-27,57.119999,57.220001,55.720001,56.060001,11166900,55.802808
2016-07-26,56.169998,56.919998,56.09,56.630001,12862700,56.370192
2016-07-25,55.00,55.810001,54.759998,55.68,7813200,55.42455
2016-07-22,53.41,54.669998,53.02,54.669998,7894200,54.419182
2016-07-21,54.099998,54.27,53.040001,53.220001,9032700,52.975837
2016-07-20,53.700001,54.509998,53.48,54.220001,7411500,53.971249
2016-07-19,52.939999,53.73,52.84,53.52,9566300,53.27446
2016-07-18,53.349998,53.43,52.77,52.970001,6324800,52.726984
2016-07-15,52.639999,52.939999,51.84,52.700001,10715400,52.458222
2016-07-14,53.060001,53.799999,52.619999,53.32,7922300,53.075377
2016-07-13,52.900002,53.200001,52.700001,52.779999,8115100,52.537853
2016-07-12,52.599998,53.279999,51.939999,52.799999,10919000,52.557762
2016-07-11,51.580002,52.400002,51.52,52.02,11219400,51.781342
2016-07-08,49.41,51.09,49.220001,50.849998,12048300,50.616707
2016-07-07,47.970001,49.060001,47.75,48.889999,9885000,48.6657
2016-07-06,47.02,47.93,46.779999,47.650002,6827600,47.431391
2016-07-05,46.400002,47.43,46.029999,47.349998,9277100,47.132765
2016-07-01,46.75,47.360001,46.50,46.66,5462200,46.445932
2016-06-30,46.73,47.299999,46.349998,47.009998,10773500,46.794324
2016-06-29,46.299999,47.009998,46.18,46.650002,7973300,46.435979
2016-06-28,46.099998,46.150002,45.27,45.900002,9548000,45.68942
2016-06-27,45.349998,45.700001,44.57,45.240002,11227200,45.032448
2016-06-24,46.50,47.360001,45.299999,45.73,25442100,45.520198
2016-06-23,47.68,48.540001,47.650002,48.490002,7447000,48.267538
2016-06-22,47.369999,47.68,47.150002,47.23,5065500,47.013316
2016-06-21,47.759998,47.889999,47.200001,47.27,5312700,47.053134
2016-06-20,47.470001,48.169998,47.439999,47.560001,7344200,47.341804
2016-06-17,47.610001,47.619999,46.529999,46.720001,11775000,46.505658
2016-06-16,47.009998,47.630001,46.549999,47.549999,6161400,47.331848
2016-06-15,47.27,47.77,46.75,47.360001,7525900,47.142721
2016-06-14,46.68,47.099998,46.16,46.880001,7458600,46.664924
2016-06-13,46.25,47.700001,46.25,46.790001,11889700,46.575336
2016-06-10,46.82,47.240002,46.139999,46.200001,10000600,45.988043
2016-06-09,46.02,47.450001,45.919998,47.380001,11804200,47.16263
2016-06-08,46.34,46.509998,45.799999,46.18,5865400,45.968134
2016-06-07,46.52,46.779999,46.310001,46.330002,4835000,46.117448
2016-06-06,46.599998,46.959999,46.00,46.240002,8062800,46.02786
2016-06-03,46.68,46.740002,45.66,46.48,11526900,46.266757
2016-06-02,47.060001,47.540001,46.599998,47.139999,8230200,46.923729
2016-06-01,46.50,47.259998,46.360001,46.810001,9678300,46.595245
2016-05-31,46.099998,46.82,46.07,46.720001,10313100,46.505658
2016-05-27,45.700001,45.970001,45.549999,45.900002,6931800,45.68942
2016-05-26,45.25,45.98,45.119999,45.650002,7749100,45.440567
2016-05-25,45.50,45.689999,44.810001,45.169998,11451900,44.962766
2016-05-24,44.419998,45.50,44.299999,45.360001,10394700,45.151897
2016-05-23,44.52,44.689999,44.130001,44.400002,10340900,44.081827
2016-05-20,43.82,44.509998,43.75,44.330002,9777100,44.012329
2016-05-19,43.189999,43.860001,43.130001,43.549999,9972000,43.237916
2016-05-18,42.00,43.849998,42.00,43.360001,13526800,43.049279
2016-05-17,42.00,42.580002,41.459999,42.279999,15709800,41.977017
2016-05-16,40.669998,42.799999,40.540001,42.189999,24325800,41.887661
2016-05-13,39.189999,41.00,39.00,40.98,52756400,40.686333
2016-05-12,36.32,36.48,34.93,35.57,16763500,35.315102
2016-05-11,36.07,36.459999,35.869999,36.060001,8204400,35.801592
2016-05-10,35.50,36.02,35.16,35.959999,6741900,35.702307
2016-05-09,35.419998,35.57,34.990002,35.279999,8333400,35.027179
2016-05-06,34.91,35.419998,34.84,35.330002,4576100,35.076824
2016-05-05,35.049999,35.380001,34.709999,34.970001,6172100,34.719403
2016-05-04,35.139999,35.169998,34.400002,34.759998,13144100,34.510905
2016-05-03,35.59,35.740002,35.259998,35.57,5600600,35.315102
2016-05-02,35.869999,36.220001,35.700001,36.00,6401900,35.742021
2016-04-29,36.049999,36.130001,35.139999,35.529999,8047600,35.275388
2016-04-28,37.080002,37.299999,36.110001,36.200001,9530600,35.940588
2016-04-27,36.389999,37.330002,36.32,37.310001,8809900,37.042635
2016-04-26,36.669998,37.09,36.32,36.48,5363400,36.218581
2016-04-25,36.279999,36.650002,36.18,36.450001,4799300,36.188797
2016-04-22,36.529999,36.779999,36.150002,36.27,5588500,36.010086
2016-04-21,36.459999,36.630001,36.25,36.41,4457000,36.149083
2016-04-20,36.25,36.669998,36.209999,36.450001,5004300,36.188797
2016-04-19,37.110001,37.18,36.080002,36.310001,7728800,36.049801
2016-04-18,37.060001,37.060001,36.610001,36.970001,7680600,36.705071
2016-04-15,36.830002,37.459999,36.709999,37.130001,10924300,36.863924
2016-04-14,36.639999,37.00,36.490002,36.84,10414100,36.576001
2016-04-13,36.00,36.75,36.00,36.740002,8767900,36.47672
2016-04-12,36.00,36.049999,35.139999,35.84,7319100,35.583168
2016-04-11,35.869999,36.470001,35.759998,35.880001,9688100,35.622882
2016-04-08,35.720001,35.950001,35.310001,35.66,6398400,35.404457
2016-04-07,35.57,35.889999,35.279999,35.43,9452600,35.176106
2016-04-06,35.299999,35.82,34.630001,35.799999,11334400,35.543453
2016-04-05,35.48,36.080002,35.34,35.75,8489200,35.493812
2016-04-04,36.450001,36.639999,35.66,35.799999,9848500,35.543453
2016-04-01,35.41,36.169998,35.139999,36.150002,8707300,35.890947
2016-03-31,35.919998,36.00,35.349998,35.630001,9497100,35.374673
2016-03-30,35.52,36.25,35.50,35.759998,9417500,35.503739
2016-03-29,34.68,35.470001,34.599998,35.389999,6545300,35.136392
2016-03-28,34.419998,34.98,34.380001,34.830002,6634700,34.580407
2016-03-24,34.119999,34.540001,34.009998,34.48,6123900,34.232913
2016-03-23,34.00,34.68,33.849998,34.43,10725200,34.183272
2016-03-22,33.799999,34.09,33.43,33.849998,6050300,33.607426
2016-03-21,33.509998,33.919998,33.150002,33.91,8444500,33.666998
2016-03-18,33.209999,34.25,33.00,33.810001,13637800,33.567716
2016-03-17,32.98,33.139999,32.369999,32.82,8842000,32.584809
2016-03-16,31.90,33.209999,31.75,33.099998,9091100,32.862801
2016-03-15,32.130001,32.34,31.57,32.139999,5655400,31.909681
2016-03-14,32.07,32.43,31.92,32.299999,4757800,32.068535
2016-03-11,32.150002,32.23,31.77,32.220001,6935000,31.98911
2016-03-10,31.92,32.099998,31.040001,31.68,7152100,31.452979
2016-03-09,32.029999,32.080002,31.32,31.73,5569700,31.50262
2016-03-08,32.009998,32.200001,31.65,31.75,6873500,31.522477
2016-03-07,32.369999,32.59,31.92,32.34,5999200,32.108249
2016-03-04,32.900002,32.93,32.299999,32.549999,4382600,32.316743
2016-03-03,32.900002,33.040001,32.209999,32.650002,7550100,32.416029
2016-03-02,32.57,33.060001,32.509998,32.939999,5845300,32.703948
2016-03-01,31.440001,32.75,31.389999,32.75,8717500,32.515311
2016-02-29,31.610001,32.02,31.34,31.360001,8083600,31.135272
2016-02-26,32.040001,32.119999,31.360001,31.68,9049100,31.338804
2016-02-25,31.940001,32.049999,31.32,31.889999,8740400,31.546541
